"date","big_growth","big_neutral","big_value","small_growth","small_neutral","small_value"
2013-07-02,0.0046632291121334,0.000627617517067331,-0.00178388988528123,0.00176373823806833,-0.00663998098199364,-0.00976738874294964
2013-07-03,-0.0185913358311086,-0.016142869584226,-0.0113306641789212,-0.0112214636755149,-0.0210514633937828,-0.0300214615683876
2013-07-04,0.00447295770541369,0.00629937182927616,0.00622910285686854,0.000849405818518048,0.00327089750745785,0.0132326745305364
2013-07-05,-0.000207197939214908,0.00350987428829383,0.00289858484001852,0.00830067221416535,0.00534346875534068,-0.00365462828503345
2013-07-09,0.00678016795480324,0.00527168085432812,0.00031122392335716,0.00420387176023845,-0.00154711541867915,0.00728173253808077
2013-07-10,-0.00695329592118856,-0.00126746293667422,0.0029147123868812,0.00588878198645597,0.0127596565112238,0.00455065400859874
2013-07-11,0.0301643943973482,0.0234047752875092,0.0265727145151805,0.0201627219840433,0.0180501704715543,0.0189917632603021
2013-07-12,0.00407294493026499,0.00596754216766683,-0.00646089351388908,0.00579932334933039,0.00140597093515398,0.00977028296539217
2013-07-16,-0.00475851148476554,-0.00141711222800051,0.00630107976548074,0.00657157610430939,0.00346671841378482,-0.00937491157286272
2013-07-17,0.00273433587318273,0.0082045395449834,-0.000275850632593981,-0.00679232483387116,0.00121058997434624,0.00101543372177659
2013-07-18,-0.00385974310271895,-0.00554838586747701,-0.0085964804083218,-0.00412278425474512,0.00171117619029753,0.00738707911880869
2013-07-19,-0.00583268824624187,-0.00237839538723214,-0.00371717135071035,-0.0179209622903579,-0.00197990258170699,-0.00513139015180475
2013-07-23,0.0169868139981566,0.0147744421700292,0.0223577657672771,0.0243545013222415,0.017231187500867,0.0157869641399836
2013-07-24,-0.00196922415118889,0.00264496326590319,-0.0142697227896981,-0.00293934686157879,-0.00760010554033358,-0.00424038227583279
2013-07-25,-0.00455808500582012,0.000386087797805064,-0.00394835954337162,-0.00784530378017564,-0.0026492096307392,-0.0360867248798284
2013-07-26,-0.00281170999164281,-0.00219691624620982,-0.00976521160680124,0.000925629788941665,-0.00186869542055868,-0.00298971075568557
2013-07-30,0.000936152362604812,0.0050249798780302,0.00496463821415087,0.0053919039039633,0.00222482707745681,0.00493564409923739
2013-07-31,-0.0130126154567633,-0.00277799428703598,-0.00788705618868026,-0.0106422076496333,-0.00231783881438839,-0.00687643835324503
2013-08-01,0.0150901187354329,0.00463318286283456,0.00327039523559243,-0.000189665089534615,0.00344409336177169,0.00456382287183987
2013-08-02,0.000819967638394622,-0.0028489329275022,0.00360209352470392,-0.00311998120190011,8.31132446195473e-06,-0.00136164127314575
2013-08-06,-0.00504585700035033,-0.00981572954629135,-0.0155322776175606,-0.0125937117246716,-0.00691900015577049,-0.00915924580259563
2013-08-07,-0.0115526134462355,-0.00972750120915505,-0.00484579797358189,-0.00962558247399477,-0.0185552420336591,-0.00217415853274443
2013-08-08,0.00262707921631644,0.00753040537566524,0.00430796821379116,-0.00153783756476423,0.00214450350212908,0.00550649544975554
2013-08-09,0.0139562180581221,0.00774205456788865,-0.00435408490931017,0.00434522216553036,0.00294493905261376,-0.00148279004112223
2013-08-12,0.0163009103870726,0.00724654507616581,0.00084291575212232,0.00940673752439817,0.00833606850604803,0.00645051706000715
2013-08-13,0.00794255986617981,0.0131569261224693,0.0124058340140053,0.0124664732347552,0.0119688314101766,0.00207259948213632
2013-08-14,0.00313215043047235,0.0056328117264308,0.0101457891672344,-0.00591201411576176,0.0023037137514179,-0.00556639161952801
2013-08-15,-0.0162854697543331,-0.0196000895036632,-0.00714654940205819,-0.00762018012300827,-0.00992591392634793,-0.00981963305410907
2013-08-16,0.00996699082292147,0.00143559118964236,0.00892011946099218,-0.00734910347319321,0.00525644336384785,-0.0110737294213768
2013-08-20,-0.013449713443836,-0.0127080238033516,-0.00852371289144196,-0.0227578683776545,-0.0171219668075736,-0.00982445545606444
2013-08-21,-0.0119053082463569,-0.00505721751205262,-0.00676311289221466,-0.00857324347591842,-0.00707352964972967,-0.00782479062634087
2013-08-22,0.00900604108830915,-0.00881029747388226,0.0190374439324269,-0.0237907192870342,-0.00201964082186683,-0.0112505616421458
2013-08-23,0.00177278862428894,0.00136590466562749,0.00189510478189973,0.0012883342120394,0.00478189938304214,-0.00137479138056024
2013-08-27,-0.00744606844208146,-0.00244586112312006,-0.0115294791372379,-0.021129700077264,-0.0148545556193157,-0.0119691528563191
2013-08-28,-0.0146528113222798,-0.00843762600048936,-0.00395751900536767,-0.0146621245630235,-0.00384516551543019,-0.0126316696232264
2013-08-29,0.0184026212828559,0.00373376077624066,0.00417957630338508,0.00633617612100993,0.0149144747105198,0.0155331854883215
2013-08-30,0.0094194111258207,0.010216387556992,0.0242542731549622,0.0230811932123778,0.0127346060432825,0.0133045136795605
2013-09-03,0.00822063533637366,0.0108982749189961,0.00992131743036269,0.0071361704387859,0.00259723376503704,-0.00672740629151179
2013-09-04,0.000793878086569636,-0.000478479769518469,0.00364606146791396,-0.0129266614299606,-0.00624474861178163,-0.00581633052513717
2013-09-05,0.0103170308695668,0.00624433714303682,0.021405586498533,-0.00307496033271535,0.0122754204347773,0.00206528580272075
2013-09-06,0.000642216831222342,0.000740077402446747,0.00266035427877091,-0.00539169882807645,-0.000733832898130839,0.00911795938941806
2013-09-10,0.0156808640365232,0.0122661750838889,-0.00503277651010366,0.0255695016015699,0.0162026572757166,0.0233250397841437
2013-09-11,0.00609964374499593,0.00386923427529659,0.00772309172970729,0.00217770003807858,0.00384558065267204,0.00735206761619253
