etf,cbr,qs,kz,m,q,cbr_wcor,qs_wcor,kz_wcor,m_wcor,q_wcor
eem,-0.001629515252820277,-0.006531828614112099,-0.00458959543128697,-0.01069541163617033,-0.012464381581548932,0.0037198136197247687,0.0015968807748304547,0.0024273536022917106,-4.359042574033668e-4,-0.0022021433994647544
eemo,-0.04661488305794205,-0.05364182069494758,-0.049506899906675554,-0.057576208720687305,-0.058915368684899244,-0.025220996005677013,-0.02922606981351073,-0.026493825018371168,-0.031064165303913076,-0.032402211639615076
eemv,-0.06618287436081154,-0.07272642695913062,-0.06901692043308318,-0.0765897003051354,-0.07835659351868426,-0.04780958569788073,-0.051495610025846655,-0.04907660257562491,-0.05332797082631859,-0.05508820403554894
fem,-0.060210607827935414,-0.06708716912937035,-0.0631167640288186,-0.07105965845827049,-0.07269982165750624,-0.04025279278929442,-0.043973479643242636,-0.04150348378227668,-0.04580135507029818,-0.047437310364914116
ieem,-0.026563919058375872,-0.03199395660407531,-0.029202212425246718,-0.03568884003107468,-0.037310893749694825,-0.015239187664479228,-0.017738901720370542,-0.016285297134048582,-0.019372816120870134,-0.020988173098885565
psrm,-0.0696581039326564,-0.07679350580810901,-0.07290480147549114,-0.08118118625149512,-0.08296119924499387,-0.04979117311973752,-0.054229878709967906,-0.05135770789700516,-0.05645993230400252,-0.05823078014620798
vwo,0.2559355399011309,0.25561934953026144,0.2541942743022567,0.2526518633573821,0.2508840728798734,0.24070049305978145,0.24375200845515801,0.24047416350951156,0.2426622478628607,0.24090214061675375
