etf,cbr,qs,kz,m,q,cbr_wcor,qs_wcor,kz_wcor,m_wcor,q_wcor
eem,-0.034426262743748694,-0.04163487073485077,-0.039523458619507575,-0.04870629656620868,-0.05169677829288986,-0.02110059546739284,-0.02478926491928101,-0.023393392077698912,-0.02826431200133533,-0.031246819735258436
eemo,-0.07307957754667867,-0.08198497745952989,-0.07785232484110147,-0.08847269489579404,-0.09097681633829173,-0.0453707516183656,-0.05050686906845494,-0.04747372592635664,-0.05353138615622392,-0.05602768281519301
eemv,-0.09727232941151538,-0.10697330859168416,-0.10250354298446954,-0.11404047251527341,-0.11687001159812078,-0.06637985937398347,-0.07222621509810749,-0.06878373505280067,-0.07564896910265488,-0.07847177648666975
fem,-0.07719036767696644,-0.08591430417116662,-0.08204905786491282,-0.09252054480368854,-0.09501059650857525,-0.051331396181145204,-0.056381833336566385,-0.053518876976717214,-0.05952753535459406,-0.06201485161867166
ieem,-0.05594227339780479,-0.0629630400387387,-0.06027749426543885,-0.06898877293118358,-0.07190230940394353,-0.03991410542235062,-0.043385088680062044,-0.041700299568736186,-0.04609922629759765,-0.0490055244619869
psrm,-0.08157900192282799,-0.09063480368352363,-0.08654382729864293,-0.09737757369646466,-0.1001496329518217,-0.05393936173160874,-0.05923349960649648,-0.056176217224778106,-0.06244981484837274,-0.0652033518775801
vwo,0.21527636238919118,0.21304221107942126,0.21151307239084036,0.20720090022568238,0.2043460243505003,0.2023137846178768,0.204036145209702,0.20118143296093896,0.20149554503060943,0.19865060379250415
