etf,cbr,qs,kz,m,q,cbr_wcor,qs_wcor,kz_wcor,m_wcor,q_wcor
eem,-0.0924793567705012,-0.10463639114785775,-0.10640132147026657,-0.12394575717764725,-0.13291803730513893,-0.06252261055882109,-0.06871163913412479,-0.06840728327278657,-0.07754945912243337,-0.0864591272597284
eemo,-0.15797118075500288,-0.17303852063627537,-0.17256244698002388,-0.1928772992438558,-0.20184665261837342,-0.10813925018703636,-0.11700447167871128,-0.11454238456518051,-0.12620115937528553,-0.1351347308499633
eemv,-0.15872620982307414,-0.17367687414012423,-0.17338315801263138,-0.19362434004947235,-0.20266572318684398,-0.11040149110401874,-0.11912411256254489,-0.11684284057619498,-0.12838986139308065,-0.13738634885662057
fem,-0.1446603003009407,-0.15879061933040084,-0.15853698687956905,-0.17770967284276343,-0.185809160902671,-0.09922878660370046,-0.10743053665901374,-0.10525958325030645,-0.11613274898214913,-0.12419726725255945
ieem,-0.14009403041395913,-0.15353031806599182,-0.15428573863399156,-0.17295822668887834,-0.1820901193322901,-0.10075997475818979,-0.10843412505822855,-0.10702916256432296,-0.11755732505051984,-0.12665255548114537
psrm,-0.15856258100591805,-0.17330194657015147,-0.17299064336853112,-0.192902486661238,-0.20176519587957378,-0.11036663609996686,-0.11911805140580682,-0.11676186926150921,-0.1282733010739015,-0.13707416845607515
vwo,0.0987937315159497,0.09136877348990932,0.08515856143402724,0.07169496368506238,0.06225715681499205,0.09705122097882417,0.09554328705313214,0.09139392508821657,0.08613737994756807,0.07677482225101744
