"","cbr","qs","kz","m","q","cbr_wcor","qs_wcor","kz_wcor","m_wcor","q_wcor"
"1",-0.0011036951361295,-0.00119799786234149,-0.001129282992176,-0.0012328197366432,-0.0012780154140729,-0.000745545182984158,-0.000792457824294809,-0.000754631604530548,-0.000805407625082035,-0.000850648535013458
"2",-0.00233423942614781,-0.00244655551803453,-0.0023752443908204,-0.00250053225067502,-0.00253033135751534,-0.00193226003350348,-0.00201714056409987,-0.00195313037608047,-0.00204558396108186,-0.00207527188378687
"3",-0.000895373977528913,-0.000986907845852057,-0.000924791695227343,-0.00102667100572398,-0.00104136192237983,-0.000550741688478802,-0.000607016186653259,-0.000562212988952421,-0.000623759450246836,-0.000638292356906608
"4",-0.000547403435606308,-0.000602716363083109,-0.000560030908287864,-0.000619751282602857,-0.000624149975242895,-0.000317727197040922,-0.000344135092780973,-0.000322233116322486,-0.000350352380551204,-0.000354928489433747
"5",0.00102286418340391,0.00106082825242405,0.00103716548561758,0.00107705367009521,0.00106761768376155,0.000793908939413713,0.000848900254786812,0.000806445541637203,0.000864279039600432,0.000854063622492342
"6",0.00062963365505759,0.000626777868408662,0.000619734707448674,0.000609974569252079,0.000596834369734502,0.000480922778326043,0.000506846228440623,0.000480682373700488,0.000502637433303289,0.000489706297891831
"7",-0.00161357157005071,-0.00169001287788751,-0.00163411672199708,-0.0017175874639456,-0.00175551022632929,-0.00130398242742995,-0.00134697183126128,-0.00131208825490792,-0.00135814007359416,-0.00139581976164251
"8",-0.00177735029745772,-0.00194755838335477,-0.00183488513310723,-0.00202290581383299,-0.00203769595026235,-0.00111344133386519,-0.00123455296174153,-0.00114279797876661,-0.00127477464253307,-0.00128959084708516
"9",-0.00126334622677286,-0.00137679331908043,-0.00130720888969915,-0.00143556778451014,-0.00145700638606478,-0.000903989632642694,-0.000981042284630778,-0.000924776565217023,-0.00101053416611298,-0.00103167519512042
"10",-0.000781487705650062,-0.000815253760056572,-0.000792254081295967,-0.000831532533193929,-0.000852836376795355,-0.000735203537626976,-0.000736941653865216,-0.000736263747158159,-0.000739551265899115,-0.000761601374743167
"11",-0.0006539864093328,-0.000722668340080854,-0.000668783573221965,-0.00074240028674414,-0.000751526687387607,-0.000352479863785993,-0.000385638034160727,-0.000357871243738361,-0.000393019775431264,-0.000401934955984091
"12",-0.000105684945222605,-0.000168109831370814,-0.000123283904272977,-0.000192407921680355,-0.000192777001442949,0.00010636030303579,7.91044066951704e-05,0.000100357880972535,7.04149009751091e-05,6.99967420614089e-05
"13",-0.000298701430311963,-0.000322835799226191,-0.00030632736066639,-0.00033482952852261,-0.000348516784038138,-0.000281789983264765,-0.000278208576007923,-0.000281567508486921,-0.000279035141480951,-0.00029268048890567
"14",-0.000922709577848084,-0.000993806832444857,-0.000941027153715122,-0.00101786264946113,-0.00102778096310683,-0.000606545629083881,-0.000650450315791031,-0.000614533090156827,-0.000661240657102036,-0.000671509357034963
