etf,cbr,qs,kz,m,q,cbr_wcor,qs_wcor,kz_wcor,m_wcor,q_wcor
eem,-0.33896284315148817,-0.3672889022586371,-0.405241753557805,-0.45830190180489794,-0.5072597343593696,-0.24487224588533732,-0.2616100234050776,-0.2739585668470119,-0.30396620030466226,-0.35240291074009417
eemo,-0.35386322628259725,-0.3820246332593633,-0.4135608621994129,-0.46369986085764964,-0.5098791530909766,-0.25171654464629034,-0.2682324643168527,-0.27723483292663503,-0.30501102268721175,-0.3506763307995275
eemv,-0.3353253499454394,-0.3624112861560525,-0.39554026681486626,-0.4446558957762863,-0.48761948346094575,-0.2398996853898674,-0.2561338515949705,-0.26662272932584097,-0.2945231481464279,-0.33692027535189045
fem,-0.34814549718277626,-0.3757440750862111,-0.4061191484997907,-0.4551822950079168,-0.5013200151585329,-0.2476920292458351,-0.2636551532813418,-0.2719933596952701,-0.29881384754769863,-0.3444801751802
ieem,-0.4385280306379262,-0.47040113752558527,-0.5077209120001387,-0.5651895050488506,-0.6253685034590994,-0.3256829570874163,-0.3442822058083187,-0.3553677551425383,-0.3872270058046652,-0.4467717088332243
psrm,-0.3493570157452046,-0.37788205711559164,-0.41068075837991397,-0.4621591605207258,-0.5120469115203683,-0.2479225273138444,-0.2642527447082368,-0.27339860519525483,-0.30144435073411957,-0.3504939390166717
vwo,-0.17195206145415948,-0.19422743898049252,-0.23906888268192977,-0.2880710203745867,-0.338576095610967,-0.11914152894416108,-0.13062544259574232,-0.14941248822534955,-0.17653019713737733,-0.2263883862523187
