"","cbr","qs","kz","m","q","cbr_wcor","qs_wcor","kz_wcor","m_wcor","q_wcor"
"1",0.00190747854841974,0.00196121958644079,0.00192239416806327,0.00197258010701981,0.00195083283980146,0.00151398085337348,0.00161135908717125,0.00153642984132129,0.00163366699715987,0.0016122029963963
"2",0.000557754199865907,0.000536901125556497,0.000535947366505589,0.000502673179222278,0.000484848340448785,0.000437332225249061,0.000456651241202054,0.000433618525437542,0.000445488745018317,0.000427578765898686
"3",7.16187912434343e-05,8.99920431451516e-05,7.87781636693607e-05,9.43995993838488e-05,5.73133762789488e-05,-0.00011850075140221,-6.94777050968102e-05,-0.000103734323489186,-5.36568143262774e-05,-9.04142422625252e-05
"4",-0.000253646639212815,-0.000241366996424307,-0.000260555501723824,-0.000252585324476938,-0.000274073035654744,-0.000453459631416427,-0.000438154736862606,-0.000455552441768051,-0.000442344603961123,-0.000463891679461501
"5",0.00221852894472846,0.00220973924415626,0.00219758972968678,0.0021751291593333,0.00216551076790169,0.00205783533472377,0.00208765397714938,0.00205441195181436,0.00207471678028358,0.00206526912739617
"6",-0.000635469604034341,-0.000748601558790598,-0.0006936951512713,-0.000826831022767761,-0.000836382598261312,-0.000343537283599509,-0.000424074125500603,-0.000373401991644859,-0.000467111382311632,-0.000476748841669314
"7",0.000250718486586814,0.000255238766529792,0.000251083939595756,0.000252630974178575,0.000239181595779755,0.000115466906328638,0.000145228266266634,0.000121412247668985,0.000151541160034912,0.000138103543156772
"8",0.00149341613934003,0.00154926803773023,0.00151417569245077,0.00156935118823821,0.00154465171288978,0.00111950011185214,0.00121643824887481,0.00114522083479277,0.00124477501503492,0.00121991891380482
"9",-0.00127254901668725,-0.0013811122337421,-0.00131442203958069,-0.00143637016473479,-0.0014464764938271,-0.000863885331233143,-0.000942349035791676,-0.000884479519134917,-0.000970529278733038,-0.000980989842830351
"10",-0.00104080518536508,-0.00113590630193147,-0.00107548055500527,-0.00118273953377124,-0.00119562448188049,-0.000694435513375764,-0.000751481387330624,-0.000708538503966466,-0.00077178036412684,-0.000784595201881483
"11",-0.000619569044245313,-0.000643996202066545,-0.000633372748400154,-0.000663305020349022,-0.000676660204329794,-0.000588745933239611,-0.000603606272031545,-0.000594152563812958,-0.000611589247323739,-0.000624899583435763
"12",-0.000684716661390095,-0.000761631858752172,-0.000708904938784196,-0.000794280982944196,-0.000806254199087068,-0.000381410734628535,-0.000424803395166615,-0.000390651532159644,-0.000437690345943749,-0.000449205741573727
"13",7.11035854804325e-05,5.29933828291151e-05,6.38172613563715e-05,4.19697825646786e-05,2.53914020800815e-05,9.48438814704342e-05,9.26025464015234e-05,9.40984862202954e-05,9.0628562239067e-05,7.40836066266809e-05
"14",0.000223279669027657,0.000197235897621363,0.000200773224743219,0.000164874679820397,0.000156327617052842,0.000148007433262251,0.000146883543604085,0.000138025542925299,0.000130964150281236,0.000122479610851388
"15",-0.000912586529362789,-0.000989811232328939,-0.000940515616054164,-0.0010266687294748,-0.00105694401415245,-0.00061558433220474,-0.000669538299152892,-0.00062918449166296,-0.000687898194829863,-0.000718014643584323
"16",0.000792241831254922,0.000826409681911921,0.000803414642181697,0.000834777203236642,0.000805158870438768,0.00050683306659093,0.000578916294998733,0.000525970078395859,0.000599054400422548,0.000569270398839418
"17",-8.60492749614607e-05,-0.000155255063161995,-0.000112243567377604,-0.00019145005836028,-0.000198734105639966,0.000128792861908929,9.24234488436589e-05,0.000119679151165623,7.88228555785044e-05,7.16382233988925e-05
"18",-0.00081340590068835,-0.000922513848313841,-0.000889680657063692,-0.00102406103671807,-0.00104825162277834,-0.000649781139263053,-0.00073025156073936,-0.000697590074218042,-0.000797433074332124,-0.000822315267467611
"19",0.00313877809061097,0.00319861646952173,0.00315335803123585,0.00320992092483446,0.00319132836900576,0.00271923232702925,0.00281447399184872,0.00273977407383696,0.00283441817487759,0.00281668735688558
"20",-0.000479996627333538,-0.000491549798139247,-0.000509261538865042,-0.000531752458058897,-0.000562645797556358,-0.000665102966872856,-0.000674729163256585,-0.000684924581665616,-0.000703089881663123,-0.000733850854459522
"21",-0.00082046360174587,-0.000888722418726492,-0.000849697257119742,-0.000929003779318395,-0.000947780523095903,-0.00063449617245294,-0.000671102910421419,-0.000646093229086658,-0.000688594290168832,-0.000707532650898567
"22",-0.000228687815999409,-0.000257288468882174,-0.000242576029291644,-0.000277362075375392,-0.000322810073976489,-0.00020333954634444,-0.000211148777641905,-0.000207443545744085,-0.000217806750321614,-0.000263802598468742
"23",0.000827613427644713,0.000775595046559325,0.000789318564848091,0.000723487747833095,0.000715900688830597,0.000845977700147699,0.000813650791085008,0.000824383654554006,0.000782419976041739,0.000774939239991718
"24",0.00136756438473506,0.00129132704610357,0.00131403353974903,0.00121770684199901,0.001204241296065,0.00144439337900341,0.00140115419944075,0.00141581860447866,0.00135791486656982,0.00134465199031439
"25",0.00215671015242708,0.00215486185272574,0.00214471118921392,0.00212998765221262,0.00210676925947319,0.00200625776379067,0.00204889593709795,0.00201397672778316,0.00204804706791245,0.00202509539824356
"26",9.02121654860039e-05,2.02724123008846e-05,5.99811633469202e-05,-2.20270010541617e-05,-3.20873324529145e-05,0.000269213656279958,0.000236833157291586,0.000258946417577943,0.000220331593498606,0.000210477095440072
"27",0.0016473999369291,0.001655533897246,0.00163686196596708,0.00163677801632007,0.00163163452385568,0.00140948274872634,0.00144621235915041,0.00140955281473838,0.00144155709614342,0.00143666267413957
"28",0.00108962119560118,0.00106782969199757,0.00107865260864142,0.00104884017426149,0.00102862352471246,0.00103761538533842,0.00105700983183177,0.00104151919419833,0.00105822607330696,0.00103841387315041
"29",0.00147546583808979,0.00150592672002356,0.00148621092919338,0.00151195695213531,0.00149541734174551,0.00120756603863262,0.00128526870788164,0.00123013056427553,0.00130749383420811,0.00129085117561747
"30",-0.00132754881999959,-0.00145606219915422,-0.00141859890533565,-0.00157326777237005,-0.00158343336524382,-0.00105296740303507,-0.00117074379682304,-0.0011194896279525,-0.00125893370870128,-0.00126903187621164
"31",-0.000698983573317444,-0.000798319384716479,-0.000757596297121115,-0.000876005615502545,-0.000883172493130484,-0.000504500977370772,-0.000580008553174617,-0.000539180206892251,-0.000627926663781644,-0.000635302722877728
"32",-0.000782511400400797,-0.000893901408695465,-0.000859079686260757,-0.000995122696332964,-0.00101575827535015,-0.000574088418545408,-0.000668521557877458,-0.000623922151269196,-0.000738061275392042,-0.000758593739535288
"33",0.000105848184357936,0.000109269206460987,8.73545864982263e-05,8.25839857562516e-05,5.91881369037821e-05,-0.000151022980891157,-0.000132949626004923,-0.000162349339359621,-0.00014957677948432,-0.000172929909804067
"34",6.30637957364276e-05,4.26975525112343e-05,5.62806671403809e-05,3.10225172326535e-05,2.34177795168583e-05,7.29943217257275e-05,8.09874224798417e-05,7.5366154346319e-05,8.18594527873493e-05,7.41695000215929e-05
"35",0.000614628728883304,0.000643590201905367,0.000619646680584789,0.000645872319846595,0.000627079976796795,0.000363443107057394,0.000409756639448899,0.000373444532387903,0.000419474222624767,0.00040070733039339
"36",-0.000854291728023948,-0.000925142798520964,-0.000878785876816527,-0.000958345003706303,-0.000968834164951715,-0.00060292828530274,-0.000642591222360023,-0.000612685697288879,-0.000656349781785867,-0.000666733885205639
"37",0.00109444639939767,0.00113915514356209,0.00110556945945966,0.00114854707422383,0.00114099886895881,0.000732897880310724,0.000804799741878648,0.000747988882995557,0.000821143962662554,0.000813832404347229
"38",-0.00118691108313921,-0.00128980632804788,-0.00123092931008488,-0.00134890671234919,-0.00136936794122231,-0.000881880055495142,-0.000943927127017498,-0.000903348732300228,-0.000973894810176176,-0.000994137449231911
"39",0.000418688150420587,0.000449583640001556,0.000422483114355474,0.00045022493708053,0.00043438563292614,0.000118736481853643,0.000168061859016001,0.0001278234393881,0.000176921458360949,0.000160924763716839
"40",0.00102776225856605,0.000968341086087452,0.000986684842118464,0.000912098465846083,0.00091572181032457,0.00105273781562442,0.00101920536727862,0.00103071745219859,0.000987086622384142,0.000990910788679426
"41",-0.00124440573463692,-0.00134439952617222,-0.0012831319303276,-0.00139582883641684,-0.00141000158050876,-0.000895492002235185,-0.000963291810821723,-0.000914135465790223,-0.000988899315269617,-0.00100313552754967
"42",-0.000627202518203365,-0.000694151155585308,-0.000661003798815239,-0.000739749300294754,-0.000748581530469275,-0.000470132559599143,-0.000514605138186654,-0.000487064078732323,-0.000538681141650925,-0.000547496460180405
"43",-0.000933874282752714,-0.00102487768729982,-0.000961118098327941,-0.00106208155928191,-0.00107773792587356,-0.000557328230054806,-0.000606604522657605,-0.000565839972352285,-0.000619356024915929,-0.000634727568398126
"44",-0.00107596749642957,-0.00107891150226698,-0.00107953723605984,-0.00108484387220437,-0.0011318291611022,-0.0011247615032858,-0.00111938246404496,-0.00112466231387853,-0.00111989915051112,-0.00116666865780641
"45",-0.00135900037965524,-0.00144357713687619,-0.00138813973317474,-0.00148230730871648,-0.00150201681098496,-0.00102753846813696,-0.0010826902930932,-0.00104053032219314,-0.00110051916622965,-0.00111983098204415
