"","cbr","qs","kz","m","q","cbr_wcor","qs_wcor","kz_wcor","m_wcor","q_wcor"
"1",0.00173909058033968,0.00173652102723332,0.00172336296654294,0.00170872592601336,0.00169405897019751,0.00153841032675434,0.00157694074378593,0.00154080128820851,0.00157271515437811,0.00155876725888788
"2",0.00560943488925811,0.00564497983503197,0.00559925886558053,0.00561984001474941,0.00555824912357994,0.00529344831177431,0.00537237388648241,0.00529889570595647,0.0053659352809529,0.0053053260785556
"3",0.0016099249099161,0.00163751664789966,0.00162706685867556,0.00164991133714624,0.00162756864223699,0.00139107617580895,0.00146475393090143,0.00142296268504843,0.00149701095024433,0.00147460784792901
"4",0.00129385047811892,0.00119888280773563,0.00120590123499866,0.00108059297364212,0.00106535281396563,0.00145701963401127,0.00138139698025161,0.00139703945070944,0.00129582334737893,0.00128089130022885
"5",0.00384363257126836,0.00383617586821426,0.00382864672476673,0.00380736228816998,0.00381379531213588,0.00371006736781016,0.00374739386164235,0.00371653390838657,0.00374548404408859,0.00375148572999496
"6",0.00157718098920484,0.00156406567242271,0.00156209990060357,0.00153837110256309,0.00153560399741317,0.00144649657960662,0.0014717590319373,0.00144892653429455,0.00146932626229749,0.00146741257757217
"7",0.00509762677357685,0.00517099734619618,0.00513546756592766,0.00520279032186415,0.00517338179618887,0.00474727698212266,0.00487766939807433,0.00480152091262025,0.00492966541130728,0.00490042958421183
"8",0.00510015511760374,0.00515266497751497,0.00511892126944056,0.00516048458151725,0.00514527453732554,0.00483195761790305,0.00493219144567047,0.00486848848946896,0.0049610053610214,0.0049458072388317
"9",0.00463652498251114,0.0046849410013305,0.00466955523873572,0.00470888383201253,0.00466533174776038,0.00442722375766828,0.00452531583081747,0.00448150019958527,0.00457448810015372,0.00453040732110429
"10",0.00447862343104795,0.00452989167036942,0.00448969405292422,0.0045298625507351,0.00452013322764932,0.00414248079908182,0.00424637416975215,0.00417062810508181,0.00426736178769287,0.00425761109069983
"11",0.00403275066317481,0.00405293600361925,0.00398008254305772,0.00397579472457212,0.00395509710699057,0.00375576021381547,0.003816519703117,0.00371885608541964,0.00375783229164334,0.0037369897327128
"12",0.0032414048093635,0.00333207802949071,0.00329165648832613,0.00338746576669383,0.00339059955134101,0.00279051001988921,0.00292357855599297,0.00284220883793376,0.00298363620849957,0.00298663434682814
"13",0.000528825069669084,0.000402285874141667,0.000418831374076108,0.000257026306431157,0.000231999762927679,0.000779748289687725,0.000670666091859662,0.000702626348658982,0.000564115134062612,0.000538900307065023
"14",0.00640744882965228,0.00641177228191905,0.00640007237676384,0.00638632806617703,0.00639396138023467,0.00632269985890685,0.00636012968918472,0.00633815834965801,0.00636074071102389,0.00636800391728186
