"","cbr","qs","kz","m","q","cbr_wcor","qs_wcor","kz_wcor","m_wcor","q_wcor"
"1",0.00587914123389027,0.00579032773493743,0.00570129664190003,0.00552353698973939,0.00536128890290987,0.00593828194652308,0.00593865650775656,0.00589390616638164,0.00584653181355996,0.00568502350732573
"2",-0.0039513110382908,-0.0041522306955357,-0.0041709498307077,-0.00444568414784627,-0.0047404280989417,-0.00311354784284491,-0.00324165454997327,-0.00320940386333803,-0.00337332856034199,-0.00366792540658796
"3",-0.00234550183674646,-0.00256828021310928,-0.00262655743202579,-0.00294437595177516,-0.00309952754042302,-0.00150076262223152,-0.00164801726498606,-0.00163189488635987,-0.00183029886292103,-0.00198579274545534
"4",-0.00162015683063987,-0.00172569023512905,-0.00175996216633356,-0.00192250074840048,-0.00207273831939022,-0.0013137679944503,-0.00136609482135266,-0.00135966537518084,-0.00143497636015569,-0.00158396826367709
"5",0.00058177362135719,0.000479322278746729,0.000292934936185779,7.64440810793613e-05,-4.72668238865985e-05,0.000536198827513376,0.000493481698884291,0.000386304612049881,0.000269814531119859,0.000151200265365983
"6",0.0056937356277681,0.00567437932504119,0.00550284688166354,0.00536024382632512,0.00515097469193196,0.00535478317556713,0.0054254651547086,0.00531267315337126,0.00529769710218442,0.00508893601396993
"7",-0.000964559384554555,-0.00115444643374777,-0.00127571318164167,-0.00157109387025639,-0.00170511255596603,-0.000420331990077843,-0.000559151028818312,-0.000584538592243706,-0.000787081125057685,-0.000916334312898552
"8",-0.0018997961329339,-0.00207869752366387,-0.00223968604578648,-0.00253457957805399,-0.00269663208950826,-0.001496069838762,-0.00162764831522714,-0.00168517413957054,-0.00188996317483778,-0.00204780301548321
"9",7.95047666207298e-05,-3.94606150842707e-05,-0.000132250397654073,-0.000353762523179418,-0.00050928989798349,0.000258592582842028,0.000231447315068888,0.000207363069634014,0.000125573327236473,-2.77431424996599e-05
"10",0.000579791773084902,0.000525883124145054,0.000404587604924738,0.000261236198012818,8.48129228575153e-05,0.000400477104762079,0.000415272650397701,0.000343173265820713,0.000305413978627716,0.000126322620989375
"11",0.000195353485912929,6.22366471278468e-05,7.42887913226294e-06,-0.000206333579100609,-0.000330508607269851,0.000531342719400449,0.000487281683378327,0.000470264367029233,0.000388389803122434,0.000264238442872021
"12",0.000259044858775447,9.12516431956552e-05,-6.97536732595476e-05,-0.000370647460129237,-0.000579715721438388,0.000642094905634916,0.000548168742586497,0.000493914993602509,0.000313200322295429,0.000106290218929255
"13",-0.00219176005923296,-0.00229472982136698,-0.00243935102726638,-0.00264042932928315,-0.00296513101042874,-0.00213842811975098,-0.00219371241316853,-0.00225974970385376,-0.00237591378698828,-0.00269850164191611
"14",0.00128004119587762,0.00120725421678035,0.00116454488921724,0.00103148649772681,0.00097079891988452,0.00134950276769943,0.00134524279288772,0.00133402509847489,0.00130499136724041,0.00124570777318851
"15",-0.00248780132930975,-0.00267146347533513,-0.00271849935779661,-0.00298262274283084,-0.00316030281162221,-0.00181777250508984,-0.00193656589025607,-0.00191987113965315,-0.00207920590394619,-0.0022543686432786
