etf,cbr,qs,kz,m,q,cbr_wcor,qs_wcor,kz_wcor,m_wcor,q_wcor
eem,-0.012820451076204517,-0.018297704272872344,-0.016381148253726604,-0.02331144739878132,-0.025634699675482216,-0.005670234923535576,-0.00798332473160168,-0.007168542785153754,-0.010345366541049738,-0.012664266346943127
eemo,-0.05622299938412668,-0.0639832566540287,-0.0598115520634205,-0.06887449244897474,-0.07069067761533142,-0.03235630354484989,-0.03674516556054648,-0.03390439678066827,-0.03899015929557523,-0.040801157753921534
eemv,-0.07890830015083991,-0.08671167731674748,-0.08262070552215169,-0.09175575005391175,-0.09398470801871886,-0.055433607518266814,-0.059984507133076397,-0.057096273278017126,-0.06237924157588314,-0.06459954130290861
fem,-0.06975859448252922,-0.0774015291013276,-0.0735457085785114,-0.08254293077549857,-0.08450619586514226,-0.0481010671268468,-0.05251911040124552,-0.049849117358577284,-0.055019657734857626,-0.056979639139396555
ieem,-0.03947399929275145,-0.04561165805365517,-0.04281319279365182,-0.05026808901528366,-0.05238187647607956,-0.026176556888265357,-0.029077117542822647,-0.027535603362788888,-0.03116409375793397,-0.03327281468631499
psrm,-0.06760378801066833,-0.07514505149960642,-0.0713187606437523,-0.08020521901228196,-0.08239395267775314,-0.04621999403984115,-0.05049948195377873,-0.04789937443268677,-0.052925202356044324,-0.05510065730687139
vwo,0.24061108912574952,0.23951407777753103,0.2381099410636841,0.23544525213218126,0.23322479919883266,0.22622408584496512,0.22882569219906715,0.22569808768587277,0.22722169838245201,0.22501164720625877
