etf,cbr,qs,kz,m,q,cbr_wcor,qs_wcor,kz_wcor,m_wcor,q_wcor
eem,-0.04055790477162411,-0.048257022429785475,-0.04563705407372038,-0.05529825209457999,-0.0585792383608564,-0.024117092743922458,-0.028019564837437817,-0.026339215057896114,-0.03136880010586436,-0.03462210981183923
eemo,-0.08804166836661102,-0.0977384643190585,-0.0928588803885199,-0.10425736335470762,-0.10715443708709885,-0.05535836407941278,-0.061016735618023364,-0.057450404472149774,-0.06399335783667102,-0.06688811365943237
eemv,-0.08798929131097316,-0.0973564348588188,-0.09327919645414805,-0.1045225457040485,-0.1073809624308739,-0.059784503027778935,-0.06543181277672999,-0.062244472596019874,-0.06894871162936747,-0.07181212973977379
fem,-0.09241531565401019,-0.10147389719442465,-0.09707280111450452,-0.1078072475600258,-0.11070009579364634,-0.06372553527479148,-0.06884825848775819,-0.06572650685242626,-0.07171973410498922,-0.07460472356486327
ieem,-0.08951442944975252,-0.09887416361382853,-0.09503540178173733,-0.10639990462501363,-0.11034711687031519,-0.06368878626976746,-0.06910496697588946,-0.06621572669006874,-0.07276917560461875,-0.07667051152420379
psrm,-0.07381792055193367,-0.08271804030698994,-0.07899239835864313,-0.08979325414415318,-0.09282032184511167,-0.04932102708781741,-0.05430881615850931,-0.05163066366668743,-0.05767914845001885,-0.06067284203463581
vwo,0.18710312326208117,0.18367054283250284,0.1818518514843885,0.17594903838968814,0.17278264560423903,0.17697207213504254,0.17737468704479217,0.1745745874721918,0.17318964824162392,0.17003732902227603
