"","cbr","qs","kz","m","q","cbr_wcor","qs_wcor","kz_wcor","m_wcor","q_wcor"
"1",-0.000272488167756799,-0.000364242357701868,-0.000356084137135503,-0.000477402693996984,-0.000493247055018573,-0.000175525731654572,-0.000234894129339542,-0.000223146686489579,-0.000303460436902932,-0.000319137899704241
"2",-0.000872618040578936,-0.000949623629135887,-0.000912054336072968,-0.00100228908824699,-0.00102715686076285,-0.000592222001846824,-0.00064654615463003,-0.000610359324897435,-0.000671584956862179,-0.000696549071694588
"3",0.000376204442662114,0.000338665586992174,0.000349091749299471,0.000297340438358455,0.000281037159964416,0.000387986540450712,0.000388638435110197,0.000384267788236901,0.000377939628320407,0.000361486687453059
"4",-0.000952009125469767,-0.00100601377194902,-0.000989278404512294,-0.00105638783720926,-0.00107767219881008,-0.00082778895495007,-0.000869130337640509,-0.000846052583454162,-0.000894623418905568,-0.00091558492285357
"5",-0.000613319517419628,-0.00072102295573822,-0.000671064170757342,-0.000798084407024223,-0.000819770008690895,-0.000244628652992671,-0.000320018358909858,-0.000271913684824569,-0.000357944698489814,-0.000379431496284256
"6",-0.000785939513800274,-0.000877730453961007,-0.000834867478116801,-0.000943563973448816,-0.000972105662599654,-0.000482943193284091,-0.000543417038068827,-0.000505000927388484,-0.000574549615023896,-0.000602863449867314
"7",-0.000108533203716554,-0.000156232206134401,-0.000133087054254551,-0.000193252487192415,-0.000230008936173942,-4.14608917778617e-05,-4.58667564289662e-05,-4.38107096009833e-05,-5.22149421497123e-05,-8.8530313424387e-05
"8",-0.000246006829160247,-0.000346233703724946,-0.000309656041378196,-0.000432502669436089,-0.000442593154682017,4.83458768166937e-05,-1.65133531370332e-05,1.47354662574531e-05,-6.52499005381652e-05,-7.54195225715483e-05
"9",-0.00144044196134399,-0.00157908479635923,-0.0015108190453358,-0.001673232119349,-0.00169914186952469,-0.000965080952829791,-0.00105320874591502,-0.000998074542889731,-0.00109954957414475,-0.00112569312879479
"10",-0.000556709468022578,-0.000602619550037216,-0.000584750814944996,-0.000643807260508209,-0.000686789700510553,-0.000499738195618902,-0.000510354056006373,-0.00050549521019941,-0.000521598699859672,-0.000564062640103542
"11",-0.0018713692019468,-0.00198331568289548,-0.00192132178702366,-0.00204969593303712,-0.00209832689572954,-0.00143016330854558,-0.00150190789155631,-0.00145255736471301,-0.0015326422740506,-0.00158140373635741
"12",-0.00153274473582879,-0.00167562499130036,-0.00159382281825128,-0.00175648931256522,-0.00177040940937198,-0.000949015845405864,-0.00103790958303867,-0.000976500224029343,-0.00107553571529748,-0.00108933133465426
"13",-0.00106123359606626,-0.00119633193571976,-0.00111265811873108,-0.00126521516362809,-0.00131082363133589,-0.000496489109630601,-0.000569641932380725,-0.000516417953835601,-0.000597534440970515,-0.000643240649600624
"14",-0.00164304868309406,-0.00178269650554433,-0.00177499767592614,-0.00195403178434793,-0.00198084561200781,-0.0014251697435107,-0.00154728073152833,-0.00151869083390809,-0.00167178139077815,-0.001698947479381
"15",-0.0011642029365601,-0.00124201875536774,-0.00120191493474948,-0.00129463129350365,-0.00132974214524124,-0.000937182838275012,-0.000970731493033824,-0.00094962771223716,-0.000989826547553823,-0.00102454307123386
"16",-0.00171885288311889,-0.00179349745121267,-0.00174841819369635,-0.0018328142740268,-0.00188042778147673,-0.00140945992477537,-0.00145428638456269,-0.0014220982082207,-0.00147151068333093,-0.00151941543934331
"17",-0.00131301109988314,-0.00141795833232064,-0.00138007119313932,-0.0015088835207124,-0.00154201844431399,-0.00105657258303157,-0.00112117357828328,-0.00108815641557161,-0.00116655400170542,-0.00119976994149974
"18",-0.000585752305147587,-0.000624921025467904,-0.000619414621209471,-0.000673560516443149,-0.00070382715369787,-0.000614999130682489,-0.000623369338057964,-0.000626882686307134,-0.000642980960712261,-0.000673111266568197
"19",-0.00106679054203147,-0.00113404964574747,-0.00110528909403237,-0.00118893406154539,-0.00123518492097652,-0.00092896227609252,-0.000951326338810025,-0.000940941097134346,-0.00097136800702062,-0.00101784500438594
"20",-0.00131142082209895,-0.00143431533687747,-0.00137314481943851,-0.00151618638145283,-0.00153915939733841,-0.000858677514387028,-0.000943516129935398,-0.00088846711286573,-0.000984694558291234,-0.00100731226705437
"21",-0.000945886545196609,-0.00106544505563814,-0.000999810667488253,-0.00113851962525136,-0.00115016026883529,-0.000497817581021543,-0.000566954637107577,-0.000518403013370534,-0.000596646032530794,-0.00060768615908475
"22",-0.000377640618982248,-0.000477205613038142,-0.000437231915958725,-0.000558252192500738,-0.000578040028894057,-0.000107841629040393,-0.00017226512621997,-0.000134030794182531,-0.000210054457323722,-0.000229702443570158
"23",-0.000721977557152639,-0.000802735605279173,-0.000753433877341475,-0.00084811051551963,-0.000866946539113514,-0.000470504056628221,-0.000491733927155489,-0.000476171043278512,-0.0005022687047408,-0.000521456541465993
"24",-0.00012698337925829,-0.000210761167727174,-0.000164175807525134,-0.000261637740980642,-0.000263422590049316,0.000154079854984189,0.000112601817245052,0.000139877873073926,9.21432482829926e-05,9.09708371713688e-05
"25",-0.00120953264054869,-0.00132407485649241,-0.0012482802427328,-0.00137543783825568,-0.00138851622906188,-0.000694467240731215,-0.000756477026183957,-0.00070958513389925,-0.000777090553778864,-0.000790275081411387
"26",-0.00119964896953801,-0.00129693550273188,-0.00126820623360783,-0.00138892926257269,-0.0014186450086695,-0.00099882529766797,-0.00107072435110194,-0.00103482417846332,-0.00112092175780279,-0.00115031556830651
"27",-0.000829335846010884,-0.000917309744561898,-0.000871053824450334,-0.000974648047853753,-0.00102412566660107,-0.000539331460101297,-0.000584374778822518,-0.00055473168357694,-0.000607168865397737,-0.000656711325931005
"28",-0.000708178979393693,-0.000789672071982383,-0.00073804476876008,-0.00083006818611604,-0.000840578585061837,-0.000381069328648956,-0.000421343044131196,-0.000391921122999331,-0.000436632243014352,-0.000447768141461572
"29",-0.000984336845559633,-0.00100863185357699,-0.00100260904281467,-0.00103523132967132,-0.00108289168620162,-0.000983474281315264,-0.000979265385909464,-0.000989983604228895,-0.000989734948834965,-0.00103693034081744
"30",-0.000460402944739809,-0.000531878435577364,-0.000498139521242845,-0.000583901322692569,-0.000594144193368859,-0.00024815771564308,-0.00028759629405493,-0.000262242871414908,-0.000308472722257576,-0.000318701459426211
"31",-0.000418296598378808,-0.000563523737996784,-0.000537119597146586,-0.000722049059958335,-0.000754699466353333,-5.25333045086609e-05,-0.000162217194028468,-0.000124781536294833,-0.000264784184140558,-0.000297607125540868
"32",-0.00172598423052293,-0.00189304171567058,-0.00179793298590249,-0.00198762002188655,-0.00200853198907134,-0.00103208736565663,-0.00114347663791892,-0.00106597148789969,-0.00118945149249565,-0.00121037644910091
"33",-0.00122470877754834,-0.0013324607359428,-0.00133028888826828,-0.00147093115659054,-0.00149712307589494,-0.00108685149924569,-0.00118123048121747,-0.00115811324263656,-0.00127773450357614,-0.00130386647540497
"34",-0.00112892276886549,-0.00123923262610362,-0.00119476295243419,-0.00132774733481051,-0.00134734197602643,-0.000816795360554786,-0.000889456061155464,-0.000848691626145349,-0.000934386923388719,-0.000954138169121353
"35",-0.000861561923774757,-0.00102267300598886,-0.00094597188555101,-0.00113333885579395,-0.00113726409495193,-0.000265189418001948,-0.000382812557622785,-0.000310523168457335,-0.00044495848500689,-0.000448461959311233
"36",-0.00151036795148268,-0.00166205051695642,-0.00158994328906312,-0.00176799225450751,-0.00178796706813833,-0.000974356434977055,-0.0010782209268522,-0.00101232685907379,-0.00113108844419998,-0.00115065493744126
"37",-0.00125904987897004,-0.00136477538767718,-0.00132845310708346,-0.0014580452950209,-0.00148550022243102,-0.000976486728946547,-0.00105374340912411,-0.00101228825338719,-0.00110472374956717,-0.00113212199247229
"38",0.000329877644693934,0.000266772816433582,0.000270842242781987,0.00018630307081576,0.000176946398913991,0.000389280898232013,0.00034989809549984,0.000354090943700047,0.000299201886485616,0.000290642616114656
"39",-0.000565418808289679,-0.000632229747944344,-0.0005940560933107,-0.000672184759294068,-0.000683818564262919,-0.000344545050918851,-0.000374880538334768,-0.00035347105540536,-0.000387976073597815,-0.000399989602627534
"40",0.000149178080252391,5.80007650846969e-05,0.000106435364548806,-1.8761109928404e-07,-2.85076622145845e-06,0.00046748723267784,0.000416762889230702,0.000450681688164762,0.000392504058734328,0.000389184700577948
"41",-0.00153683676907281,-0.00165801418226481,-0.00161565137097391,-0.00176078739910087,-0.00177983833089863,-0.00117442252242293,-0.0012753566428534,-0.00122163753609675,-0.00133842587602701,-0.00135773414200645
"42",7.45739044429399e-05,2.8606735704398e-06,2.35947079087256e-05,-6.73089981867584e-05,-8.37410941907958e-05,0.000193713990224055,0.000151415506520963,0.000170827474935521,0.000117477737692535,0.000100991740697026
"43",-0.000675840015165753,-0.000734514714260446,-0.000707955695658136,-0.000780841161808502,-0.000805619858958157,-0.000562074566080861,-0.000578919082669454,-0.0005704575279185,-0.00059343827882129,-0.000618350733234057
"44",0.00118039853892137,0.00119647509379067,0.00118246532457961,0.00119098403269523,0.00115523575030275,0.000938800070188264,0.000996881970935134,0.000955505719658185,0.00101231320191482,0.0009767266942418
"45",-0.000974945434997384,-0.00106503913119279,-0.00100912618074908,-0.00111088978936332,-0.00114288807284942,-0.000595251727026806,-0.000645335304287919,-0.000608340580892603,-0.000663481110670782,-0.000694646089062235
"46",-0.00140385761820879,-0.00148070911435673,-0.00142899203568385,-0.00151442193516133,-0.00154939336682404,-0.00107273637702826,-0.00111030778788124,-0.001081840671379,-0.00112284478152452,-0.00115809607487039
"47",-0.000763319997488325,-0.00086132861963957,-0.000808358282645373,-0.000921827788217362,-0.000936635251769307,-0.000405763167490383,-0.000463391960651445,-0.000425566480105177,-0.00049149762026583,-0.000505704971870182
"48",-0.00155892575090225,-0.00162858155177272,-0.00159766118811193,-0.00168080717376426,-0.00171486951384052,-0.00133937623002772,-0.00138801382652035,-0.00135704238145302,-0.00141266811310335,-0.00144689320330108
"49",-1.28767229701544e-05,-5.93581779203333e-05,-2.58637017083366e-05,-7.83281149284918e-05,-7.95502589602753e-05,0.000158531546734741,0.000148172185838684,0.00015747709309019,0.00014578462152864,0.000144318289204173
"50",-0.00102414942270799,-0.00111309822035864,-0.00107639450933787,-0.00118389145173243,-0.00120670169282136,-0.000768340432039755,-0.000824740863653366,-0.000792404852643124,-0.000859334547971331,-0.000881932435372427
"51",-0.00182758566185512,-0.00193054330419566,-0.00186458522259084,-0.0019799962900796,-0.00203277704114349,-0.00139020985951313,-0.0014455879118946,-0.00140464166596052,-0.0014654003687601,-0.0015187868768899
"52",-0.000291261791196876,-0.00035391225623573,-0.000324221417892177,-0.000400446053153444,-0.000412532305657718,-0.00013267374035841,-0.000157361285038243,-0.00014295922797233,-0.000173861431394101,-0.00018577964752237
"53",-0.00155713676530149,-0.00169965342184873,-0.00160967388489434,-0.00176899480855147,-0.00180034359052059,-0.000929656770659089,-0.00101356916788054,-0.000951833335646415,-0.00104370762428407,-0.00107428486492919
"54",-0.000436010296822217,-0.000480525945087808,-0.000455396579093815,-0.00050831048798174,-0.000520183570199806,-0.000311509289383809,-0.000326820111268813,-0.000316259623856328,-0.000334351039892342,-0.000346750132446243
"55",-0.000779153960980032,-0.000859610329192933,-0.000840225295952336,-0.000941986793502471,-0.00100031201796735,-0.000660229676307128,-0.000714298707086904,-0.000692971475406742,-0.000760048144494089,-0.000819401284957696
"56",-0.00151534292297194,-0.0016340178637875,-0.00157033538311805,-0.00170724406647786,-0.0017286500826348,-0.00104932444025447,-0.00112802883744892,-0.00107367616805726,-0.00116161222015841,-0.00118340230184906
"57",0.000809327696884964,0.000788301004677392,0.000808563884554629,0.000779671129393124,0.000758762879951169,0.000847387561764916,0.000869044523470834,0.000866518777084168,0.000887233054348735,0.000865845438485454
"58",-0.000290989833759525,-0.00035426957786553,-0.000337510242958531,-0.000420415623363089,-0.000450162808718743,-0.000223485764160873,-0.000247896267445736,-0.000240573831079767,-0.000275981535623144,-0.000305323169055618
"59",-0.0015164014370171,-0.00165995739832536,-0.00160966267138316,-0.00178147911558432,-0.00179398152194351,-0.0010706682684845,-0.0011919904122401,-0.00112682676470608,-0.00126772526757508,-0.00128051421422222
"60",0.00151370666840571,0.00148093057155608,0.0014843311403885,0.00143583081552861,0.00143105693185049,0.0014378404992051,0.00144803209599494,0.00143359822635458,0.00143641039562974,0.00143184207492713
"61",-0.00203094137057859,-0.00219529817985804,-0.0021008971772106,-0.00228775012165278,-0.00231625150611626,-0.00133030684225605,-0.0014388044238,-0.00136108466076181,-0.00148109476747376,-0.00150981535060641
"62",-0.000871528483750536,-0.00095446848919325,-0.000908244277665855,-0.00100425757882923,-0.00102905898231475,-0.000571760105186263,-0.000618670238537294,-0.000586347348528247,-0.000639158823565798,-0.000663704399242446
"63",-0.00178071392167144,-0.00190551873100194,-0.00184604574053094,-0.00199219006609327,-0.00202577329411083,-0.0013375002502111,-0.00142673616069465,-0.00136941043006324,-0.00147048339978565,-0.00150367165790067
"64",0.000675388213266992,0.000651155213017186,0.000651317478199095,0.000613474589213439,0.000581799064886238,0.000584066196407798,0.000599642890802083,0.000581205642544867,0.000590403092081106,0.000557991519328756
"65",0.000870241086112942,0.000832308786037854,0.000849307260585761,0.000801717850097699,0.000791593543427834,0.000935925601904058,0.000925706949865304,0.000931386215946997,0.000917558765625212,0.000906761580401077
"66",-0.00150563434672688,-0.00163543379189469,-0.00156308377331499,-0.00171147635825685,-0.00174169296288498,-0.00097300932336843,-0.00106038186653017,-0.000998921957893103,-0.00109573156643697,-0.0011254517719488
"67",-0.000195350809930374,-0.000227210071030548,-0.000209341233782242,-0.000247738933056395,-0.000272842629705672,-0.000130285391748315,-0.000137495850893741,-0.00013323939027897,-0.000142395465010771,-0.000168472916461181
"68",-0.000227819309536806,-0.000327950202681816,-0.000288551491409009,-0.000409885055248232,-0.000424989964696465,4.24849788872733e-05,-2.30800539129858e-05,1.33118503063078e-05,-6.43879564050187e-05,-7.93823849947045e-05
"69",-0.00181753642994694,-0.00196612427379179,-0.0018939578094198,-0.00206690107910263,-0.00209887256780033,-0.00125701396129123,-0.00136721898128214,-0.0012947736835313,-0.00141894794749902,-0.00144997938005577
"70",-0.000590680570920089,-0.000634759449023545,-0.000630564802922835,-0.00069294909290945,-0.000748651409684608,-0.000624648989575875,-0.000631686002112461,-0.000637922023914416,-0.000655156625456947,-0.000711836253194928
"71",-0.000722886011388701,-0.000835750113978101,-0.00080835729028921,-0.000950839264783704,-0.000965037590384127,-0.000495823142413149,-0.000576606321989674,-0.000542410602678757,-0.000643146579120094,-0.00065792036274144
"72",-0.000748447613547494,-0.000887485337995425,-0.000840621134981722,-0.00100935693972856,-0.00102070648029877,-0.000302604708323272,-0.00040819582886428,-0.000356964712273348,-0.000483586577150197,-0.000495552780514193
"73",-0.000473058469994736,-0.00046445197168051,-0.000467666263441254,-0.000461038222895425,-0.000498413338995777,-0.000577573714896126,-0.000547952536382602,-0.000566985201026219,-0.000535888241592501,-0.00057295390004389
"74",-0.000951517377302306,-0.00106851965698871,-0.00101821292175346,-0.00115912956879762,-0.00117923846568469,-0.00059199587738624,-0.000662861064682608,-0.000622101773153612,-0.000707070194027743,-0.000727264034773473
"75",-0.000719584872668913,-0.000789516867206405,-0.000766955938517287,-0.000853050497452247,-0.000861264973165775,-0.000556654530694745,-0.000610353467463765,-0.000581141072978015,-0.000644159954875166,-0.000652386091209415
"76",-0.000657092830971954,-0.000742485734289051,-0.00068466612476861,-0.000779863810213575,-0.000797678431398045,-0.000299658035982986,-0.000338176694987637,-0.000308912175193495,-0.000351077550196306,-0.000369127666834223
"77",-0.000889934941417999,-0.00098176636812599,-0.000932000160500332,-0.00103873755202864,-0.00105173652443192,-0.000559650539876591,-0.000613050339069976,-0.000576553231272474,-0.000636893248591354,-0.000649939714054719
"78",-0.0018280141480723,-0.0019915776542458,-0.0019082076552395,-0.0020964279199013,-0.00211544950994997,-0.00119744770126739,-0.00131714875564741,-0.00123925356860185,-0.00137325219762018,-0.00139140168982921
"79",-3.18188166640318e-05,-0.000104039709295801,-5.78762364333861e-05,-0.000139303230139853,-0.000139207235671319,0.000263411302197668,0.000227374577787615,0.000253996163355879,0.000214247732467344,0.000214996834073668
"80",-0.00172307590259648,-0.00183405946235339,-0.00175982003566475,-0.00188343450765708,-0.00192551591365083,-0.00125389485328331,-0.00130756973850603,-0.00126725506967345,-0.00132600585200262,-0.0013684019283569
"81",-0.00103512639728769,-0.00112854946462802,-0.00106404953444354,-0.00116895218710905,-0.00119279654255364,-0.000641993432211356,-0.000676698722552115,-0.000647808581856692,-0.00068631920575309,-0.00071009579194731
"82",-0.000949291226993737,-0.00100941574697677,-0.00097857658355405,-0.00104965155323671,-0.0010707697925568,-0.000746011602200475,-0.000780591720040064,-0.000756869806017389,-0.000796319557795923,-0.000817037906033834
"83",-0.000610307583070379,-0.000652485551281431,-0.000647052806011544,-0.000706298583175461,-0.000744036687740693,-0.000657956963331884,-0.000664131539316658,-0.000668773669981158,-0.000683440663353876,-0.00072091470885698
"84",-0.00126904829465197,-0.00135652410878082,-0.00131530917605758,-0.00141857816140025,-0.00144583626659465,-0.000986389873773446,-0.00104376633010793,-0.00100807691850693,-0.00107375197659676,-0.00110106902193074
"85",-0.00200263767058028,-0.00218183442864251,-0.0021324319425419,-0.00234741871132579,-0.00237206766422322,-0.00144649605240059,-0.00160310898825008,-0.00153943808743581,-0.00172429047262303,-0.00174937778405551
"86",-0.00018864906582042,-0.000299114426676518,-0.000244927978301601,-0.000375945917115493,-0.000407379853249369,0.000165850303233324,0.000106191658287085,0.000142813452551618,7.24692421974979e-05,4.0359632008798e-05
"87",0.00119508474524087,0.00124883526075838,0.00122210376562332,0.00127702726133432,0.00125006126157866,0.000816721979814268,0.000904966230796735,0.000845603053742739,0.000939105631338393,0.000912124492013539
"88",0.00051377545262016,0.000435841527127725,0.000465556069177448,0.00037024003078293,0.000373309848974972,0.00070744154542656,0.000656391837383938,0.000685662176111454,0.000625314090307345,0.000628779357296135
"89",-0.0005028270385076,-0.000556554020650173,-0.000542399574196245,-0.000612718792204499,-0.00063966100490857,-0.00046118682497195,-0.000483425939171085,-0.00047530475208385,-0.000505926377090536,-0.000532286607113741
"90",0.000362003078304377,0.000296217136886623,0.000319165239250085,0.000236361675084794,0.000235448861929719,0.00048630941072648,0.000451744854066553,0.000470167877302355,0.000426823857264573,0.000426001193606354
"91",-0.000284710367385493,-0.000326043926310876,-0.000316411328172951,-0.000371254957807329,-0.000389637826432422,-0.000278678597497115,-0.000289475116087252,-0.000290753710374874,-0.0003086073840387,-0.000326693284253069
"92",-0.000362678836826658,-0.000431176939086008,-0.000405067891563951,-0.000491011505800931,-0.00052080707847875,-0.000244306381866632,-0.000271532096365447,-0.000259213993071709,-0.000294973464840337,-0.000324138642565039
"93",-0.00163555618046914,-0.00179341007942349,-0.00173175014474068,-0.00191991034550405,-0.00193603460545245,-0.00115011180412927,-0.00126518778116851,-0.00120542193062311,-0.00134062121924258,-0.00135649196200556
"94",-0.000781560600772744,-0.000866948528393326,-0.000852968531393915,-0.000964051270831917,-0.00100510428175867,-0.000644469375184522,-0.000702389644840289,-0.000684477254741595,-0.000760298094890003,-0.000801005929337058
"95",-0.00190423325482835,-0.00202366164136268,-0.00195607519003892,-0.00209263693466792,-0.00214180742337383,-0.00142260032493096,-0.00149767397247087,-0.00144518139560107,-0.00152873193250142,-0.00157826672484736
"96",-0.00222845575990387,-0.0023600744946546,-0.00229058915498063,-0.00244231640701309,-0.00248340586465461,-0.00170674018260489,-0.0017975546981808,-0.00173546199356348,-0.0018371545259911,-0.00187881747816366
"97",-0.000498917404662676,-0.0005214690805844,-0.000516382733334302,-0.00055033488775861,-0.000611752938883672,-0.000564249382884723,-0.000546762932632629,-0.000562258872597523,-0.000548924806840229,-0.000609583393125267
"98",-0.000792964710409359,-0.000862702716989449,-0.000830810638280809,-0.000913647296649667,-0.000939251967826811,-0.00057028274133478,-0.000619001704216429,-0.000587637025856666,-0.000642943457161721,-0.000668014407165632
"99",-0.000142285301244763,-0.0001551010575926,-0.000153474554505545,-0.000174573621467264,-0.000200163340819034,-0.000237276910650551,-0.00021791688009253,-0.00023451170847715,-0.000217402616861243,-0.000242445730778528
