etf,cbr,qs,kz,m,q,cbr_wcor,qs_wcor,kz_wcor,m_wcor,q_wcor
eem,0.027309147075455995,0.024511062296258674,0.025560881930582213,0.021947489950429312,0.020522818732828553,0.025354161067709664,0.025109212834311275,0.024758772892770783,0.02404419540197717,0.022624777941299884
eemo,-0.03432925487381455,-0.039429594472952086,-0.036273263216806705,-0.04211836500046519,-0.04332685422309006,-0.02084766768370408,-0.0234030441441135,-0.02162126083252627,-0.02456425374672443,-0.025771673964160916
eemv,-0.04283746653172713,-0.04847139476135554,-0.04513711250126838,-0.05160838917746463,-0.05289040357478504,-0.028088600698425687,-0.031219314570362786,-0.029151990423774567,-0.032753891264022936,-0.034039177318644205
fem,-0.037195601553885904,-0.041980163290243865,-0.03892072790418905,-0.04439101137619181,-0.04571119150999172,-0.024197695923667453,-0.026368762082809118,-0.024805124852331186,-0.027307099922971863,-0.0286250906226166
ieem,-0.02625425535198786,-0.03140010661040501,-0.028479653221118943,-0.034484738600906346,-0.03581556138918586,-0.014871528963800534,-0.017446683431741973,-0.01582398887227222,-0.018884915358420244,-0.020209129721104314
psrm,-0.05679194368124618,-0.0632518157198737,-0.05942922948103052,-0.06683108925064721,-0.06828007743096214,-0.03877665167105658,-0.04267051345460418,-0.040024213542284935,-0.044470354544634265,-0.04591446458015502
vwo,0.24986621626279212,0.2496897199565204,0.24835880956091527,0.2471156904563064,0.245699575880879,0.2358096233466082,0.23865985471147663,0.23554867254073625,0.2376062023547652,0.236193411277097
