date,big_growth,big_neutral,big_value,small_growth,small_neutral,small_value
2012-07-02,0.0047336095211265,5.18584018279705e-05,0.0039194412717241,0.0104156794762591,0.0113829148415194,0.0024080616108062
2012-07-03,0.0244957954022026,0.0112025804381725,0.013361165132886,0.0020714150108816,0.0105974072046184,0.012101402432556
2012-07-04,-0.0044513979014142,-0.00245734788198,-0.0015244861606865,0.0080928489075735,0.0101250413772206,0.0087989790699435
2012-07-05,-0.0099875144359121,0.0024420270860421,0.000179702079637,-0.0243727836109039,-0.0129249028720187,-0.013379897622259
2012-07-06,-0.0045887095326484,-0.0057830705212006,-0.0165753784552436,0.0034037980296212,0.0059014757630868,-0.0037526028997692
2012-07-09,-0.0065718753636588,-0.0161116041281575,-0.0147896631087652,-0.0241616765545499,-0.0118560458251445,-0.0058328602747635
2012-07-10,0.0017505149549604,-0.0049943130313396,-0.00430698947483,-0.0100912284915804,-0.005583071881067,-0.0179306498817975
2012-07-11,-0.0013459133605657,-0.0020930251947226,-0.0061364369744498,0.0036083337480625,0.0081597402406299,-0.0074581562429256
2012-07-12,-0.0163783889948286,-0.0149229914122737,-0.0115536959634304,0.0093885696595603,0.0021393622746744,0.0041770475942961
2012-07-13,0.012753787038649,0.0093543406938231,0.0116500721619898,-0.0049114161282883,-0.002693615878664,0.0130308655265306
2012-07-16,0.000671904538404,-0.0025335365933275,-0.0037413038849299,-0.0221751435372581,-0.0285947668339307,0.0003189149428207
2012-07-17,-0.001256407809821,0.0092570777781244,0.0065624808877453,0.0089656188088271,0.0127498189130425,-0.0039557550663292
2012-07-18,-0.0040063394951976,-0.000182145723773,0.0003740349928539,0.0049475896028627,0.0136859338538645,0.0035251312611439
2012-07-19,0.0095620443348646,0.0182657824599021,0.0141699934402838,0.011916014871479,0.0133386120693387,0.0035755688395161
2012-07-20,-0.0062119745157933,-0.0040202373111746,-0.00889748437535,-6.72298128693271e-05,-0.0113980635597441,-0.0058448182611922
2012-07-23,-0.0187593129173269,-0.0306998320425715,-0.0237837469655253,-0.018559698535749,-0.0118434529309727,-0.0432992902018813
2012-07-24,-0.0042155174159214,-0.0015485385568265,-0.005187904395933,-0.000538957638896,0.0020518043050547,0.0028146995299776
2012-07-25,-0.0030758710852322,-0.00117471068246,-0.0027920642049226,-0.0078461481151323,-0.0047951344503312,-0.0019776222553359
2012-07-26,0.007864530865673,0.0063314108291304,0.0098146715366214,-0.0009369259397204,-0.0024548380269774,0.0007706465357388
2012-07-27,0.0172160376779442,0.0197310786497536,0.0222053179526129,-0.0018524770998335,-0.0043389292178357,0.006619626288327
2012-07-30,0.0058903839502833,0.0050362188465521,0.0098318907040653,-0.0220513017409498,-0.0118150126452428,0.0126361233009121
2012-07-31,0.0030181230195932,0.0050329810747824,0.0028278235608483,-0.0009698923016782,-0.0094443796645429,-0.0050906259191971
2012-08-01,-0.0021415582635103,0.0070316211100815,0.0044169535721393,0.0076739988445122,0.0152429162562614,0.0116481605737455
2012-08-02,-0.0095231605865996,-0.0108508015381696,-0.0076831455624783,-0.0064195873305711,-0.0050585566495808,-0.0085377508770863
2012-08-03,0.012203027481375,0.0049189977068198,0.0103719898341881,0.0161983199223043,0.0201405032026709,0.0081117111825305
2012-08-06,0.0071719419098521,0.0143874904075519,0.0101262268851076,0.0225544841310079,0.0182015611817357,0.0164675152213012
2012-08-07,0.0032225523187435,-0.0013213601952425,0.0040315342235543,0.0132863471491307,0.0037105734655633,0.0066191798873627
2012-08-08,-0.0015938589876155,0.0052809453386762,0.0098182485455482,-0.0010863846037179,-0.0046407243062297,-0.0011339374231339
2012-08-09,0.0119973404633126,0.0077254947573655,0.0021155573906093,0.0069596965974107,0.0098797451426778,-0.0044464891824106
2012-08-10,-0.0066083886382139,0.002066862766311,-0.0017064269150829,0.0048613617125837,0.0008371620113793,0.0063160431229078
2012-08-13,-0.0073505242016906,-0.0116324552724082,-0.0024477915654811,-0.0063148382848294,-0.0130339456765871,-0.0056396423725242
2012-08-14,0.0065695767683147,0.0019677184553892,0.0055754027031292,0.008938942535344,0.0033460551376125,-0.0036650861870352
2012-08-15,-0.0029021331707405,-0.0064183258462107,-0.0079362554638061,-0.0071141422736505,-0.0041392726845667,-0.0013290830417496
2012-08-16,0.0050269905929266,5.83106803319692e-05,-6.75967532071071e-05,-0.0047180515907196,-0.0081857130838388,0.0092709964240464
2012-08-17,-0.0061495842949421,0.000592981767495,0.0020307838272791,-0.003201993458203,0.0161077630629827,0.0055472522467409
2012-08-20,-0.0014273018136383,-0.0050355700149667,-0.0064166044178429,0.0031565998452384,-0.0017056943532951,4.24776003570637e-05
2012-08-21,0.0071606931907586,0.0018708851593193,0.0002072473152209,0.0146107543074414,0.0244812850237759,0.0151163862779828
2012-08-22,-0.0078732471095973,-0.0061423809028883,-0.00443053803726,-0.0065192093720399,-0.0012827580343051,0.0017530058331483
2012-08-23,0.0003573966798696,0.0015992127842311,0.0037626069877503,0.0118417598515003,0.0087674879897693,-0.0016564335824762
2012-08-24,0.0020978033659331,-0.0080040857293036,-0.00934212958512,-0.0212401577863119,-0.0141687524131885,-0.0023393752605202
2012-08-27,-0.0043052196207845,-0.0151945965759187,-0.0026691398917344,-0.015943828869533,-0.0180224303742072,-0.0021957754976662
2012-08-28,-0.0016598675919688,0.0006287982645361,0.0039688667547524,0.0048922299971147,0.0083220185984269,-0.0062063251159303
2012-08-29,-0.0101546340003786,-0.0046412654018977,-0.0090062912480079,-0.0076929817566988,0.0050032856049228,-0.0002262392396131
2012-08-30,-0.0091110560696342,-0.0015177673672306,-0.0095608665881378,-0.0031834358888668,-0.0098591292021455,-0.0083673513831218
2012-08-31,0.0042511744189665,-0.0026504076045912,-0.0035398007326956,0.002982273309323,0.0011767262157918,0.007010304021762
2012-09-03,0.0075257775579702,0.0071396470486477,-0.0004158712189584,0.0086344038901033,0.0141396679105724,0.0188589533574485
2012-09-04,-0.0003145637574275,-0.012299702181361,-0.0106648779173682,-0.0002055665752479,-0.0010013827288811,0.001456671181781
2012-09-05,-0.0031753875222931,-0.0090049687017586,-0.0145357356850195,0.0018711489434824,0.0049757344640476,0.00837755600872
2012-09-06,0.0105996640319021,0.0100533843148311,0.0110392525879861,0.0116042535792386,0.0081973287575166,0.0098632387218881
2012-09-07,0.0185791944844325,0.0248761904458399,0.0258091974733801,0.0267275804577997,0.0266892323284076,0.0277430386970209
2012-09-10,-0.0012596541316243,0.0003214398453827,-0.0008235695541251,0.0075905182748456,0.0053062479426489,0.0180428299221352
2012-09-11,0.0028787095033564,-0.0003149222910948,0.0018404970632298,0.0028106359669414,-0.0056374386354426,0.0116646927126693
2012-09-12,0.005181164160257,0.0098753040333363,0.0032408261897592,0.0146375833749302,-0.0016595014151165,0.0282434108975537
2012-09-13,0.0066458622945914,0.0044649443541294,0.0041352931725476,-0.0179306044839934,-0.0173244550236953,-0.0036167812816805
2012-09-14,0.0268629708315357,0.0258586607646619,0.0310133202777234,0.0095990773193863,0.0040055659700122,0.009626741840117
2012-09-17,-0.0091718901672421,-0.0086034198849512,-0.006981218495042,-0.0217326133401415,-0.0136045506025159,0.0002526165596519
2012-09-18,-0.0095263695213088,-0.007625600766406,-0.0082581655207134,-0.001876720037321,0.0071658323971202,0.0051208843184771
2012-09-19,-0.0055362510053655,0.0032706993675656,-0.0007682277083921,0.0088688843186827,0.0067097174175932,0.0106502978293413
2012-09-20,-0.0083185637478827,-0.0110694385485812,-0.0076282881087942,-0.0242784420632182,-0.0325634157018338,-0.011361260307175
2012-09-21,0.0059834077463341,0.005434231452549,0.0043318055547383,0.0065003904228021,-0.0100099561730492,0.0093978326191109
2012-09-24,-0.0024710031833077,-0.0014047176899217,-0.0037545648073607,-0.0005648497703539,-0.0035970167541245,-0.0034020897971797
2012-09-25,0.0040497870465098,-0.0084778976911598,-0.0042473842971334,-0.003350328378824,-0.0104172825857189,0.0092096667523927
2012-09-26,-0.0087242166834987,-0.0094776637660721,-0.0088421372403096,-0.0223535457462454,-0.0122729149522654,-0.0141390040451653
2012-09-27,0.0105712282130625,0.0137402039124249,0.0155500846532893,0.0179229840307452,0.0213635078469838,0.0029421751003822
2012-09-28,0.0044638780645171,0.0040831574562893,0.0044091138470593,0.0178196491920916,0.0186118749217517,-0.0029869486022017
2012-10-01,0.0076239116546414,0.0022073665422427,0.0041178264911388,0.0033250399755241,0.001417322369151,0.0043157663934328
2012-10-02,0.0027044762758407,0.0009062847130976,-0.0011784590560243,0.0004894402181929,0.0015002377238839,0.0194065941585202
2012-10-03,-0.0007425407126836,-0.003349323288411,-0.0017037733962462,0.004712113402878,0.0008037329158636,-0.0010940046322359
2012-10-04,0.0094939362308093,0.0030363321994507,0.0026791559044616,0.0037927771335529,0.0038059276870969,0.0068236268290681
2012-10-05,0.0057412148269414,0.0049612018731718,-5.49465949926614e-05,-0.0008392745403584,-0.0014587985345072,0.0229506595571927
2012-10-08,-0.0154674462428653,-0.0072808864713605,-0.008486648438046,-0.0080430938980777,0.0013628539693085,-0.006099842518663
2012-10-09,-0.0006502595061138,0.0014854227888764,0.0061783440390575,0.0074380959202688,0.0120506749983901,-8.794376266131e-05
2012-10-10,-0.0026756109019863,-0.0023833806073028,-0.0026081314788223,0.007332700871908,0.0088651242756001,-0.0143274498752658
2012-10-11,0.0015637602074751,0.0047928008231761,0.011282397185171,-0.0087600620498552,-0.0098729930590064,0.0033326472486988
2012-10-12,-0.0031625933291608,0.003739651039759,0.0017349966200911,0.0071558142112015,0.0015504002411951,0.0022609030827564
2012-10-15,0.0039315312689486,6.59417082645585e-05,0.0022095413922105,-0.0031642962815367,-0.001691550550064,-0.0004151979197396
