"","cbr","qs","kz","m","q","cbr_wcor","qs_wcor","kz_wcor","m_wcor","q_wcor"
"1",-0.000754676637989058,-0.00085300180635746,-0.000830194654329081,-0.000963007259545885,-0.00102095251316461,-0.000460335417783585,-0.000487069536010328,-0.000473844599793915,-0.000512630631072096,-0.00057172123482167
"2",-0.00164073846137235,-0.00174632932675076,-0.00177568067334487,-0.00193949787563991,-0.00208565762594302,-0.00149520717671688,-0.00153328854783022,-0.00154054219836335,-0.00160856723781767,-0.00175583833680487
"3",-0.00119199167418711,-0.0013036019431912,-0.00129220021751569,-0.00144174471699668,-0.00153664920849737,-0.000822954191840829,-0.000882515869578753,-0.000860343666889626,-0.000936963514703996,-0.00103289781273722
"4",-0.0023284241461624,-0.00249413261410854,-0.00252230228481135,-0.00275556984326898,-0.00287753339482316,-0.00185199184608156,-0.00197205638091116,-0.00194829823356193,-0.00210859571049527,-0.00222905746130657
"5",-0.000309079510548734,-0.000388429809309411,-0.000416477645788153,-0.000541919261741025,-0.000620106981571156,-0.000197552938724659,-0.000230472958152075,-0.000237455907702627,-0.000295657645288486,-0.000373497568449219
"6",-0.00114209764923462,-0.00128431281829444,-0.0012952586050804,-0.00149689484911539,-0.00159616053805875,-0.000767317215174694,-0.00084182732017853,-0.000827801113791695,-0.000934024425230141,-0.00103494709630618
"7",-0.00209929250143886,-0.00222971750046975,-0.00222428012097562,-0.00240027382716904,-0.00251390541256088,-0.00169468965405919,-0.0017681222301011,-0.00174775859670062,-0.00184373377558232,-0.00195510765071333
"8",-0.0012761717586549,-0.00143828847762552,-0.00148672336103862,-0.00172433584381891,-0.00180268255168818,-0.000856778860791608,-0.000969905563945911,-0.000964662539944876,-0.00112775849087713,-0.00120541852260464
"9",-0.0014522959308002,-0.00158957864487547,-0.00158086144898625,-0.00176706391924679,-0.00183927741350221,-0.00102406389059117,-0.00109627640450009,-0.00107249749435137,-0.00116780795065637,-0.00124149237077035
"10",-0.00180503958253204,-0.00192903256761587,-0.00193811597655685,-0.00211066678066616,-0.00218839140021886,-0.00145049155648061,-0.00152948754912211,-0.00150882487159811,-0.00161274107051463,-0.00168929132855096
"11",0.00139412217465399,0.0013632538804032,0.00134652279595364,0.00128231078771657,0.00113954403492697,0.00124212499315612,0.00128106990313416,0.00125150525664352,0.00128001929029255,0.00113634747320135
"12",-0.00171204686386266,-0.00187881522301293,-0.00188239081643747,-0.00210851386438697,-0.00218880529729636,-0.0011694932332581,-0.00127731408185416,-0.00125026959105843,-0.00139163269295255,-0.00147332256614409
"13",-0.00098073060559409,-0.00105843144485541,-0.00107578232776325,-0.00119509828106299,-0.00132918904286246,-0.000885358020731477,-0.00091131612367068,-0.000914535190963979,-0.000959278524259199,-0.00108753606123357
"14",-0.00046237433312596,-0.000591816203745208,-0.000594184617700174,-0.000771189725805665,-0.000903873866644179,-6.29890357746448e-05,-0.000143139649307582,-0.000120912031962259,-0.000226073856852773,-0.000361793440524281
"15",-0.00111012806117149,-0.0012308609562965,-0.0012349864275388,-0.00140628000832738,-0.00149982553907542,-0.000802177015540533,-0.000859155685537592,-0.000845693003283892,-0.000926931649582082,-0.00102236410625829
"16",-0.00240409816939194,-0.00256736099574719,-0.00257206183933342,-0.00279009424171012,-0.00295542700150133,-0.00186623107589812,-0.00198300076663902,-0.00195524372230925,-0.00210391540141085,-0.00226789472867787
"17",-0.00133108111079645,-0.00145163768718666,-0.00145528956104026,-0.00162534598235945,-0.00170016647893343,-0.00105031744319308,-0.00109723777484036,-0.00109859105200425,-0.00117025106578834,-0.00124447950950412
