"cbr","qs","kz","m","q","cbr_wcor","qs_wcor","kz_wcor","m_wcor","q_wcor"
0.248,0.245,0.242,0.236,0.231,0.233,0.234,0.23,0.23,0.225
-0.064,-0.072,-0.07,-0.081,-0.085,-0.045,-0.049,-0.047,-0.053,-0.057
-0.038,-0.046,-0.044,-0.055,-0.059,-0.025,-0.028,-0.027,-0.032,-0.036
0.103,0.098,0.097,0.088,0.084,0.103,0.101,0.1,0.097,0.092
0.313,0.311,0.307,0.301,0.297,0.294,0.296,0.291,0.292,0.287
-0.056,-0.065,-0.062,-0.074,-0.078,-0.032,-0.037,-0.035,-0.041,-0.045
0.155,0.15,0.148,0.139,0.135,0.147,0.147,0.144,0.141,0.137
