"","cbr","qs","kz","m","q","cbr_wcor","qs_wcor","kz_wcor","m_wcor","q_wcor"
"1",0.00240316795834949,0.00233783216016672,0.00235752039160559,0.0022743206426377,0.00226287838591157,0.00243972047129971,0.00240625280114993,0.00241740591040511,0.00237157663047076,0.00236178665977743
"2",0.00260598495618528,0.00256111970919273,0.00257439446593868,0.00251395096786602,0.00249887833809204,0.00263182844470361,0.00262258073399341,0.002621795249079,0.00260170592296632,0.0025880630731734
"3",0.00465902142159243,0.0046287222879826,0.00463845265874096,0.00459826299667479,0.00463236372149196,0.00462265761996785,0.00462245006813509,0.00461712198185612,0.00461158359227492,0.00464632668586277
"4",-0.000785508412088398,-0.000867718097338287,-0.000880851633287316,-0.000989526341776526,-0.00102581255309537,-0.000834539391865126,-0.000915318185783303,-0.000914559317469221,-0.0010190517514951,-0.00105432246786762
"5",0.00327958485353718,0.00328194057756795,0.00326015420431201,0.00325072635144557,0.00324660425967266,0.00303772143856311,0.0030740826898633,0.00303180979317395,0.00306019265279009,0.00305650922956416
"6",0.000985963112354368,0.000798352782315051,0.000866922604123248,0.000643348198516747,0.000625251416863544,0.00148338762714288,0.00132002610705306,0.00140101021893472,0.00120839360860531,0.00119105993455291
"7",0.00316188694730375,0.00307173374339873,0.00308620871120429,0.00296869133337307,0.00293013517716223,0.00322915264636472,0.00315549645506105,0.00317921522231977,0.00308237532197011,0.00304322644131866
"8",0.00118632291571799,0.00116297379809937,0.00117434794134033,0.00114529433976202,0.00110648255966137,0.00118212140970752,0.00117923293407806,0.00117924740110114,0.00117420215371706,0.00113639695928345
"9",0.00163024934467599,0.00162073466988286,0.00160927678958175,0.00158856030875726,0.00158166274150131,0.00142319217246087,0.00144568455510465,0.00141653994858275,0.00143244961097906,0.00142563699245673
"10",0.0039800246874896,0.00402930951911707,0.00399438986931975,0.00403560565507486,0.00399659606727487,0.00366662743653879,0.00376517505802218,0.00369520893760511,0.00378905270029185,0.00375027015205212
"11",-0.00134959146426378,-0.00134789711748511,-0.00136050934196476,-0.00136633509028473,-0.00146422354775745,-0.00156444610115724,-0.00153873822771959,-0.00156433903867341,-0.00154201422663492,-0.00163800292332688
"12",-0.00164982868637209,-0.00176575782867679,-0.00174062439077943,-0.00188329556439357,-0.00193919174096158,-0.0014706555280225,-0.00157937966763257,-0.00153840911488375,-0.00166986495478969,-0.00172527881115315
"13",-0.000242896264061336,-0.000336622715526012,-0.000279993129849374,-0.000387957438398173,-0.000398309487532162,5.39020057609145e-05,5.64388360020434e-06,4.09923058472694e-05,-1.46479603628548e-05,-2.39048433957139e-05
"14",0.000486207330300728,0.00045430904345568,0.000464556725310776,0.000423386528408638,0.000411804377384089,0.00045657125498959,0.000447471119139336,0.000448337493307224,0.000434472056400325,0.000423907336064958
"15",0.000600107433334976,0.000575692779938306,0.000557121094399764,0.000515764444661854,0.000465257603197468,0.000388902031388357,0.000397333682156893,0.000362326430724848,0.000357870672132683,0.000307675048555984
"16",-0.000235769335782238,-0.000332871735567575,-0.000269062309275427,-0.00037811313843136,-0.000416490791242434,0.000167077511976558,9.98987255435625e-05,0.000154715308877437,8.09419823409067e-05,4.24297638922655e-05
"17",0.0012431322255729,0.00118646906770139,0.00121523493872892,0.00114886958072552,0.00114791266038488,0.00138362110872886,0.00134134786947381,0.00137014627628009,0.00132255776570717,0.0013225456064564
"18",0.00236814445416074,0.00232921047457695,0.00234237069444126,0.00229238308746741,0.00232276543110306,0.00233787539053509,0.0023270984915981,0.00232820751055193,0.00231169764308115,0.00234134155325209
"19",0.000308832408541644,0.000247766029817854,0.000279097241801753,0.000206811726945938,0.000199358752718189,0.000440940878573441,0.000407273153235451,0.000428352448632171,0.000388453600150854,0.00038135537117852
"20",0.00358659001570724,0.00358278228873171,0.0035653878534653,0.00354761191233487,0.00355532337916712,0.00341138865636222,0.00344595989769891,0.00340732364040791,0.00343152898475647,0.00343931811922285
"21",0.000504468839869582,0.00048513533280481,0.000491076364493784,0.000464312161846874,0.000427991249075238,0.000448182903326203,0.000451264362157807,0.000447122621895853,0.000447231770972333,0.000410447546991322
"22",-0.000191527347698159,-0.000270374966412185,-0.000223314166330778,-0.000314326426744378,-0.000354303842159411,4.85531479505461e-05,6.49632812040144e-06,3.73168722947971e-05,-1.08282799739607e-05,-5.01017718739392e-05
"23",0.00292702748833445,0.00295119586995199,0.00293317949732456,0.00295123711352394,0.00292234730062369,0.0026536147124605,0.0027276709296083,0.00267300964202086,0.00274587631952512,0.00271637301275137
"24",0.001158575894012,0.00117782402071821,0.00115040606016912,0.00116342129671556,0.00114525620415802,0.000940267778516746,0.000965988179395891,0.000938045881870376,0.000958812858598559,0.00094098263726341
"25",0.00512587408550299,0.00522796457618626,0.00518490387538854,0.00528977248527277,0.00528186990208983,0.00473677527302923,0.00489272387212137,0.00480342163824643,0.00496464599850978,0.00495687933452491
"26",0.00266862117468816,0.00266138725072981,0.00264977313014203,0.00262606620740163,0.00257202432564762,0.00253649674465163,0.00257347645566181,0.00254005561094834,0.00256480351596963,0.00251122058245157
"27",0.0033016846747326,0.00329060943410224,0.0032803049770003,0.00325336952109768,0.00321339547662925,0.00324524121857308,0.00326209777068643,0.00324199625820116,0.00324564933247775,0.00320628178912724
"28",0.000124822376697291,5.03204441491961e-05,8.20150540303613e-05,-7.80783204062203e-06,-4.26049629121969e-05,0.000235499619500565,0.000185973793144898,0.00021387372590074,0.000155080897512674,0.000122668310118689
"29",0.000186630191986235,0.000138949702182393,0.000138233266658269,7.39632763625377e-05,5.45444212710139e-05,0.00010040270649289,7.01941589905208e-05,6.81438229180303e-05,2.51366201149961e-05,6.05785757108301e-06
"30",0.00191388596836579,0.00187455487422073,0.00187999849823377,0.00182347365708211,0.00180410871003483,0.00185964593130941,0.00186293343249195,0.00184942261461886,0.00184083960238053,0.00182162768285689
"31",-0.00013892948905419,-0.000183412005028524,-0.000170869363209091,-0.000228996737682717,-0.000263314716849742,-0.000174782382775153,-0.000190222908267122,-0.00018726024476435,-0.000210662112317899,-0.000243302590154142
"32",-0.000434858130846355,-0.000533996027155068,-0.000480795384176074,-0.000595667031065309,-0.000620127087171274,-0.000163317128502741,-0.00023228741991534,-0.000185838233931733,-0.000263754794388084,-0.000287419908879315
"33",0.000409243906626941,0.000424121960067371,0.000413712370891648,0.000426676903389955,0.000418989043094856,0.000235327785249255,0.000273475703798855,0.000244113749139151,0.000283323801444561,0.000275286265323127
"34",-0.00073546533369766,-0.000806197755762315,-0.000783274811273283,-0.000870624352283023,-0.000915085657072132,-0.000654333975081268,-0.000705125981418088,-0.000682471378495482,-0.000744859692630157,-0.000789154834804072
"35",-0.000448225254530366,-0.000567533867310957,-0.000547288834321487,-0.00069738396155155,-0.000714830647150012,-0.00032277392949216,-0.000423269600641339,-0.000393907018500321,-0.000520312466872501,-0.000537443604954057
"36",0.00352616687656429,0.00355133944847259,0.00353864477169395,0.00356028812945591,0.00355933577045478,0.00331097535371646,0.0033894765612829,0.0033335437293503,0.00341301475125698,0.00341316049178562
"37",0.00364401844646034,0.00362682787350894,0.00360245318309825,0.00356328970233977,0.00352428638832249,0.00357414150081523,0.00358477660688465,0.00355184816289971,0.00354299905418147,0.00350324761698248
"38",-0.000486198463325752,-0.000533850454791208,-0.000547993121427679,-0.00061380978206393,-0.000642819818240976,-0.000599715552452388,-0.000650594672641886,-0.000649732290004474,-0.000716848461804512,-0.000745313269536357
"39",0.00449600758655763,0.00448211254348045,0.00446916824538076,0.00444098289248445,0.00446009441081689,0.0043624645119736,0.00437977038694232,0.00435177207750475,0.00435800342730998,0.00437677000405543
"40",0.00115555331049838,0.00112958524869873,0.00114161039460798,0.00110714512528243,0.0010958366890215,0.0011302870932233,0.00114027556304308,0.00113129620780571,0.00113774731328607,0.00112671148381934
"41",0.0020669048918977,0.00215397497556604,0.00210053250653254,0.00218828681346154,0.00212483859558422,0.00155101827698875,0.00168292328863653,0.0015885260177398,0.00172398145651308,0.00165999837173063
"42",0.00529267074441163,0.0052946007701521,0.00527703892447243,0.00526695814187586,0.00530380320034238,0.00509124331412726,0.00513275305645629,0.00509169159849993,0.00512510354424648,0.00516152487087325
"43",-0.00197834572639116,-0.00199520347369651,-0.00200331837773038,-0.00203250328452048,-0.00212655958473859,-0.00213185561398831,-0.00211815375879,-0.00214179887490124,-0.00213635933107864,-0.00222995831213189
"44",-0.00020767071038234,-0.000315823496828786,-0.000248283731402399,-0.000370300056566724,-0.000381555502214548,0.000181167780609064,0.000112650323507585,0.000163623896689409,8.79036651752483e-05,7.66893868721741e-05
"45",0.000665639885602711,0.000599972210036391,0.000635222715919653,0.00055867870022,0.000540601510492219,0.000833872633621125,0.000791834331312927,0.000820068003293708,0.000772161909736602,0.000754976630973537
"46",0.000272056113473662,0.000283598444902912,0.000264741377434682,0.000271055798311677,0.000255650756515126,3.93171988236955e-05,6.02401472139556e-05,3.86107214437623e-05,5.76068903996115e-05,4.10884898649491e-05
"47",0.00171329877909032,0.00171801521129212,0.00170394293356946,0.00169706272908721,0.00167591260728937,0.00147923278361724,0.0015344186871334,0.00148882642546258,0.00153776313559944,0.00151654029992309
"48",-0.00024213630276642,-0.000306846486168748,-0.000287753173799961,-0.000367980444887193,-0.000380149215909842,-0.000194562362289985,-0.000238973386754577,-0.000221641767793162,-0.00027679591005141,-0.000288725951559084
"49",-0.000231042727927306,-0.000222536198755797,-0.000238372934273757,-0.000237701770126274,-0.000309671563117656,-0.000436103800732575,-0.000392314234896479,-0.000431990419160834,-0.000392484610215253,-0.000464790284293718
"50",0.00141863454993831,0.00140259831661528,0.00139557985732283,0.00136689454737765,0.00134738168850469,0.0012510796651254,0.00127280910679225,0.00124527202844043,0.00125912370818084,0.00123864983218189
"51",0.00179413031666948,0.00170926781841781,0.00172775163195208,0.00161749196813259,0.00160223287776447,0.00186874357405639,0.00181724739820536,0.00183153538104384,0.00176009243736708,0.00174454645453446
"52",0.00184240325412115,0.00183538291996725,0.00182724824577645,0.00181187867865509,0.00181450684547705,0.0016637407355306,0.00168127897223489,0.00165981140517511,0.00167328305672584,0.00167666951710831
"53",0.000321214519467502,0.00030232868530903,0.000290687016028857,0.000258055793727278,0.000204364454777016,0.000157176105733732,0.000164183451242016,0.000141578874782034,0.000138501204196743,8.37317564892459e-05
"54",0.00142989099314418,0.00136644083527394,0.00135974097915289,0.00127301147972112,0.00125212927865308,0.0013690808882241,0.0013317239710975,0.00131899170176288,0.00126250700344494,0.0012430282306092
"55",0.00528419262261768,0.00533868999459493,0.00531124568087863,0.00536520018321828,0.0053844229666065,0.00494776739495707,0.00504926147329378,0.00498234605058806,0.00508733143697741,0.0051068624699707
"56",0.000827226762806604,0.000785069965783947,0.00079853863913836,0.000743865776101964,0.000735541102863107,0.000808544290725285,0.000795780774199695,0.000797739644519885,0.000777696025055293,0.000769882214810659
"57",0.00125274146589714,0.00120786381306423,0.0012171816166731,0.00115736837085977,0.00114280258215761,0.00120884972636541,0.00119523618247755,0.00119302511807705,0.00116948607773604,0.00115616208579993
"58",0.00373480001767996,0.00381701600222588,0.00376388488989389,0.00384509744256568,0.00383505893874286,0.00327111232197186,0.00339141708488333,0.00330421049628151,0.00342564574245672,0.00341574501427013
"59",0.00208843950912359,0.00212135435810986,0.00209826333200243,0.00212568209535099,0.00208197850643648,0.00178879730439471,0.00187177966911948,0.00181134637965702,0.00189334066179992,0.00184899281051618
"60",0.00158210332886589,0.00150552072023157,0.00152896364095697,0.00143184953619158,0.00140574392220482,0.00162540715834071,0.00158539052494164,0.00159900200363313,0.00154493773533271,0.00151568290843582
"61",0.00212527244065516,0.00217966801862862,0.00212761668628615,0.00217738139974131,0.00213534576846701,0.0016765577666106,0.00174746274475167,0.00168200152656495,0.00175015947112462,0.00170893353060612
"62",0.000532046705936334,0.000499804608231591,0.000488968405391495,0.00043934288463897,0.000411206478526619,0.000423919917842736,0.000418119849137782,0.000397953421019792,0.000378255228234767,0.000350243500935237
"63",0.000697049401027892,0.000596602936953388,0.000641765255442612,0.000522309900877244,0.000523331141376943,0.000916930867106208,0.000846841267701617,0.000887430999558464,0.000804756279445332,0.000805415217382606
"64",-0.000179832841942149,-0.000268722817506845,-0.000221916837807496,-0.00032748673165728,-0.000338347072536938,3.75624804484314e-05,-9.79544949359875e-06,2.20040001553169e-05,-3.48021786651003e-05,-4.54665285682513e-05
"65",0.00064554520936997,0.000575410778196046,0.000585456003304973,0.000495194309636069,0.00046255113093745,0.000698415326842662,0.00064126596879429,0.000657288226965715,0.000583518865745365,0.000551111932342678
"66",0.00269380219607742,0.00275457998807184,0.00271744632188051,0.00277582341172028,0.00276436369683467,0.00231273674583537,0.00242381111160329,0.00234462942758594,0.00245732673620276,0.00244585728695397
"67",-0.000118846641143271,-0.000150293275671654,-0.00013249766722534,-0.000170083344989185,-0.000194374094391986,-6.63820130449434e-05,-7.66984269696402e-05,-6.964455620143e-05,-8.21459137982095e-05,-0.000106439762030163
"68",0.00192714289405164,0.00198915484189744,0.00194450761211976,0.00200674782651157,0.00199607940936234,0.00149143350592243,0.00157386197320004,0.00150964076041942,0.00159472065767423,0.00158387436299635
"69",0.00647368379451851,0.00654695598404751,0.00649950199086531,0.00656537190103391,0.00655710216753958,0.0061125882722119,0.00623388593880253,0.00615010263332337,0.0062664490870047,0.00625817743305444
"70",0.00501938988018373,0.0050256134726839,0.00500427851858929,0.00499692247050366,0.00497062538743917,0.00487139773825677,0.0049162881718654,0.00487319832596222,0.0049077507177432,0.00488226873379806
"71",0.00366073547212103,0.00365929654967313,0.00364473823414696,0.0036298775298556,0.00362499229810454,0.00351108233652973,0.00354646403773163,0.00351245366483146,0.00353783956906189,0.00353300225890244
"72",0.00134390780280587,0.00137414891481743,0.00135173722463341,0.00137720813908409,0.00135442238193132,0.00106921020157304,0.00113371239781108,0.00108688913154132,0.00115031713286873,0.00112783727485632
"73",0.00117540255535535,0.00109989372735005,0.00111362181003534,0.00101710416586269,0.00102338199746903,0.00123697067619881,0.00117884273928175,0.00119618953004521,0.00112096155854669,0.00112760155477115
"74",0.00107664324758479,0.00108440294159716,0.00107900577584891,0.00108265977507417,0.00103748075123731,0.000944234970826855,0.000983813052862085,0.000955498815440736,0.000994530138643777,0.000948809136682497
